text,label
നങങൾ ചനലകര ജനങങൾകക ഇപപൾ നലല വശവസമണ മഹനൻ വദയര ജകകബ വടകകഞചരയ പറഞഞതണ സതയമനന ഇനന ജനങങൾ തരചചറഞഞരകകനനഎടതതണട നൻറയകക കളളവർതതകൾ ഇങങന ആൾകകര പററചച ജർണലസ എനന പരൽ ജവകകത പചചയടതത ജവകക അതന ഇതനകകൾ അനതസസണട,Fake
communist thiruvaathira aakaampaksh aranmula vallomkali chadangu maathram vallasadya either both be health minist constitu,original
,Fake
പളചച മതത,original
ഉളപപ,original
കറണ വറസ അറയണട പരധന കരയങങൾ നങങളട ചദയങങൾകക മറപട അറയൻ കലകക ചയത href,Fake
പരകതചകതസ നലലതണ അലപപത ചകതസ നലലതലല,Fake
pleas give him chanc treat you can see power naturopathi,Fake
flight fog not seriou matter thought thi fever through cloud and quiet natur like chicken gunua meneg flu hnbut numonia brain attack veri serious commun most care avoid becaus that creat panic,Fake
കരള ലവൽ ആണനന ഞങങൾ കണകക ആരഗയ മനതര,original
enthu purogamananu keralathil pinaraayi thannathu,original
enthineyum parihasikkukayum aaghoshilkkukayum cheyunna malayali thanneyanu nammud naadint saapam,Fake
think about,Fake
ഇതപലതത ആചര വറയ ഉണട,original
പരടടകൾ എവട,original
there incid report immedi problem vaccin,Fake
അവനകക അവനമരട വടടൽ ചതതള പനന പഠകക,Fake
you be correct,Fake
appol ini gulf okk thirich varumal,Fake
supparrrr sir,Fake
സപഎ,original
അവരട വലലവളകകൻ ഉളള ദരയ അപര തനന എനതങകല ഒനന കണത അവര അങങന പറയമനന തനനനനലല വലലവള സവകരചചലലങകൽ ഇവട മമപൽ മടട മടകകണട വരനനത നമമട ആധനക വദയ ശസതരമണ നമകക നണകകടലല,Fake
പടകകണട നലല നലയൽ കടനനണട,original
rajyathin nanak alla rajya droham aanenn vayi thurann parayado,Fake
അവശഷകകനന വറസകള തതത കടട വനനടതതകക തനന കയററ അയകകണ,Fake
ഇവർ പതര കടടൻ പറഞഞ മഡയ കളയകകനന,original
enth pattan,original
ith viral aavum,original
ശരയണ പകഷ നമമട ജനസഖയ എതരയണ number affect വളര കടതലവകയ ചയയ,Fake
udayip bharanam ann evday,original
ചരകകത എനത പറയൻമഗ തരവതര പർടട സമമളനങങൾ ലലലമൾ ഉതഘടന with ജനസഗര shop എനനവണട സർവതരകലപരപടകള കണടലല കടടലല എനനകക നടചചടടഇനയപപൾ വലയ കരതലകരയ സരകഷകരയ സർകകര അലലഎലലകട അടചച പടടചച സധരണകകരയവര പണടരമടകകചർകകർ ഉദയഗസഥർകക രഷടരയകകർകക ശമപള മററ ആനകലയങങള മടങങതതമലല അലല,original
ഇരടട ചങക,original
oola,Fake
appuram vilapa yaatra ippuram thiruvathira,original
the truth can not conceal for long time modern medicin do have answer thi viru phenomenon but when someon say someth such consist they should least listen and tri understand what human there be lot which even cant most,Fake
adhikam hindukkal konnu kolavilicha christian dhyana kendranth kurichu enthu parayunnu sajan zakaria,Fake
ഇതരയ വലയര ദരനത കരള ഇതന മനന കണടടടലല കരളമ അനഭവകക,original
ടരമപന എലല ജഹദ സകയലർ ലബറലകള ഓതകക,Fake
super,original
covid വനനപപൾ കടടയതന സഘകള കളയകകയ കമമകളട ഇപപഴതത അവസഥ,original
പണണങങൾ ഇലല,original
വർഷ കണട നടതതണട clinic trial കഴയതത vaccin എടകകൻ തലകക ഓളമനനമലല പണട ഇതപല polio യകക vccine എടതത കയയ തളനന ഒരപട ആൾകർ ഇപപഴ ജവനട ഉണടനന ഓർകകനനത നലലതണ,Fake
ഇതലല ജയരജനറ അണകൾ എങങന സഹകക,original
cpim എനനൽ ഇപപ പണറയ വജയൻ എനനയ,original
അടതത ആഴചച എൻറ കലയണ തരവതര ഉണടനടടകർകക മഴവൻ സവഗത,original
ഇവടടകൾക ഉളപപലല അടചച ടകകറത evattakal ഉളപപലചകൾ ആടന വനനരകകനന ലജജയലലത,original
etheduthar varshthodu koodi marikum,Fake
എനറ വടട,original
ഇതപല ഉളപപ ഇലലതത വർഗഗതത പരബദധരനന മഥധരണ ഉളള വഡഡകളയ മലയളകൾ തരഞഞടതതത there differ between modi and pinarai,original
രകഷകകൻ ദവവ വരലല എളപപ സവർഗ,Fake
asanu aduppilum thooram,original
cpm പതയ കലരപ ചർനന തരവ എതർവ,original
pathet,original
ഒരകകല വശവസകകൻ പററതത രജയമണ പനന മനസസലകക,Fake
konnu kalayum atra thane,Fake
എനതങകല രതയൽ അവര നശകക,Fake
need adjust with corona,Fake
തടർഭരണ ഇവനമർ കളമകകmi review അഭയനതര വദയഭയസ ആരഗയ പതമരമതത ഗതഗത വദയചകത ദവസവ,original
shameless govern,original
vaccin daivamanu സവനത അമമയ വശവസചച ചചച,Fake
നമമൾ പരവസകൾകക വണട തങകൾ എങകല സസരചചലല സനതഷ,original
ഞങങൾ ഇങങന ഒകക ചയയ വടട ചയത ജയപപചച വടടതലല ഞങങള ഉപദശകകൻ വരണട,original
പർടട പർടടയണ ഇരടടതതപപ ഔദയഗക നയമയ പരഖയപകകണ,original
ഇവര ഇറകക vidu,original
പലസ ആയകക,Fake
കരളതതൽ ഇടതപകഷ നലനൽപപന ജനങങള കയയൽ എടകകണ അതന വണട തയയർ എടതത ഉണടകകയ ഉപധ പരപട ചനയക ഇതൽ നലല സഹതതനറ കടമയണനന പറയത തനന ഏവർകക അറയ തനനതൻ നലലവൻ എനന വരതത തർകകക വളചച പറയൻ സൽബഥകള നകപച കടതത നർതതയരകകകയണ,Fake
comfort news puplic will happi here thi encourag all god bless you shajan sir,Fake
iavanmarku nanam illedey,original
href മരനന കടടയത ഇനതയയൽ നനന തമഴനടടൽ,Fake
covid വനന അലലതയ chakath നകകണടത nenjalado kilavan ponga,original
കടട കഥകളല ഇനദര സദസസ ഓർമമ വരനനത ഇനദരന വഴതതപപടനന പരചരകർ,original
ഇയള എനതന ഇങങന പറയനന മസല വരധ സപപർട ചയത,Fake
വവഹതതന മരണനനതര ചടങങകൾകക പരവസകൾകക കവറനറൻ പർടടകകർകക തരവതര,original
സനതഷ ഇതപല ആയരകകണ എലലയ,original
അവരണ യഅജജ മഅജജ അവര കയലണ,Fake
kumbaha corona covid mela,Fake
parassala എനന പറയനനണട but തരവതരകകള നടനനത ചരവരകകണ സഥലതതണ cheruvarakkonam നനന അപപറ,original
sir അങങയട വകകകൾ സതയ ഭവകകടട വടട നമമള സമസത സഖന ഭവനത,Fake
super channel,original
ഒരൾകക വനനലല എനന പറയനന തങകൾ വഢയണ,Fake
let them finish thr ansr,Fake
കഭമള വർഷ നടതതയലലങകൽ കഴപപ ഒനനമലല കവഡ വയപകക,Fake
പറശലയൽ എലലവര ജഗരതപലകകണ,original
നയനതരണ ഏർപപടതതനനതഅത ലഘകകനനത ഇവർതതനന നണമലല കഷട,original
ആരഗയ മനതരയ പർടടയട പരപടയകക കണടടടണ തളളനനത ഉളപപ എനന കടടടടണട കടട കടരത മസകക സമഹക അകലതളള തളളഇതനയകക ചമകകനന മലയളകള പറഞഞൽ,original
എനനടട പരവസക കറണടയൻ ഉളപപലലതത ജതകൾ,original
last some good news from your channel covid,Fake
they can not blame ayurved natur medicin treat ani diseas differ procedur than that english system,Fake
hydrocloquin medicin the studi use three time dose and claim useless give veri start zinc daili effect doctor say also good href need for new vaccin propaganda onli increas fear which caus heart attack,Fake
quot nammud naadu iniyum enthu adhapathikkaanquot,original
americailമരണ,Fake
ആശന അടപപല ആവകവറനറൻ ഇരകകൻ പരവസയ കവഡ പരതതൻ പർടടകകര,original
sathyam evark allam avam,original
വടകക ഒരതതൻ ചതത കടകകനന ഇവട ഉൾപപട അടടഹസകകനന ഇതര വതതകടട പരസഥന ഉണടകലല,original
കരളതതലകകളള ഒമകരണൻറ വരവ ആഘഷമകക മർകസസററ പർടട തനകക ലഭചച ഗഭര സവകരണതതന ഒരപട നനദയണടനന ഉടനയനന വടട പവലലനന ഒമകരൺ പരതകരചച,original
puttil puru chanal,Fake
എനതവ സഖവ അമമയകക അടപപല,original
pandu udf aayirunnu ipol ldfum thudangi komalitharam,original
ivanmar logathinu thann apathanu,Fake
വശയനററൽ കണൻ കളളവനന പരപട,original
കലയണതതന മരണതതന തരവതര സഘടപപചചൽ പർകക പങകടകക,original
konathil keralam,original
pleas amp collect the detail from hospit about death rate,Fake
posit case and death russia lockdown അവട പറയമപൾ ഒനനകട അനവഷകകനനത നലലതയരകക bio weapon എനനറയലല ആയതകണട പരതകഷകക പകഷ റഷയ കറണ ഉണടനനതൽ doubt ഇലല പനന north korea എനതണടയല പറതത നയസ വടലല,Fake
ഇസലമ കമമയണസവ ഇലലയരനനൽ ജനപപരപപവ ശനത സമധന ഒകക ബറടചചന,Fake
kerala model,original
ഭമയല സകല ജവകളയ പഴങങ തനനനന ചനസ ജനതയൽ നനന ഇനയ ദരനതങങള പരതകഷകക,Fake
